accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.65,1.0,0.5882352941176471,0.7407407407407407,0.30000000000000004,0.420084025208403,0.7941176470588236,0.9411764705882353,0.9903478419231471,0.2396674764156342,0.6959695994853974,0.5,0.85,0,subject_prior_quantile_unsup,27,S29,20
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.7356776524442606,0.5,0.3076923076923077,0.15384615384615385,0,fixed_0p50,28,S30,13
0.7692307692307693,0.4,1.0,0.5714285714285714,0.45070422535211274,0.5393598899705937,0.8636363636363636,1.0,1.0,0.7356776524442606,0.38,0.38461538461538464,0.15384615384615385,0,fold_val_threshold,28,S30,13
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.7356776524442606,0.416,0.3076923076923077,0.15384615384615385,0,fold_threshold_shrink,28,S30,13
0.7692307692307693,0.4,1.0,0.5714285714285714,0.45070422535211274,0.5393598899705937,0.8636363636363636,1.0,1.0,0.7356776524442606,0.38,0.38461538461538464,0.15384615384615385,0,fold_threshold_clipped,28,S30,13
0.6153846153846154,0.2857142857142857,1.0,0.4444444444444444,0.2696629213483147,0.39477101697586137,0.7727272727272727,1.0,1.0,0.7356776524442606,0.16245685741305352,0.5384615384615384,0.15384615384615385,0,subject_median_unsup,28,S30,13
0.6153846153846154,0.2857142857142857,1.0,0.4444444444444444,0.2696629213483147,0.39477101697586137,0.7727272727272727,1.0,1.0,0.7356776524442606,0.16245685741305352,0.5384615384615384,0.15384615384615385,0,subject_prior_quantile_unsup,28,S30,13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6121234407914536,0.5,0.14285714285714285,0.14285714285714285,0,fixed_0p50,30,S32,7
0.7142857142857143,0.3333333333333333,1.0,0.5,0.36363636363636376,0.47140452079103173,0.8333333333333333,1.0,1.0,0.6121234407914536,0.32,0.42857142857142855,0.14285714285714285,0,fold_val_threshold,30,S32,7
0.8571428571428571,0.5,1.0,0.6666666666666666,0.588235294117647,0.6454972243679028,0.9166666666666667,1.0,1.0,0.6121234407914536,0.374,0.2857142857142857,0.14285714285714285,0,fold_threshold_shrink,30,S32,7
