accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2911938275609698,0.5,1.0,0.8571428571428571,1,fixed_0p50,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2911938275609698,0.05,1.0,0.8571428571428571,1,fold_val_threshold,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2911938275609698,0.18500000000000003,1.0,0.8571428571428571,1,fold_threshold_shrink,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2911938275609698,0.35,1.0,0.8571428571428571,1,fold_threshold_clipped,34,S36,7
0.7142857142857143,1.0,0.6666666666666666,0.8,0.36363636363636376,0.47140452079103173,0.8333333333333333,0.8333333333333334,0.976190476190476,0.2911938275609698,0.5650248289108276,0.5714285714285714,0.8571428571428571,0,subject_median_unsup,34,S36,7
0.7142857142857143,1.0,0.6666666666666666,0.8,0.36363636363636376,0.47140452079103173,0.8333333333333333,0.8333333333333334,0.976190476190476,0.2911938275609698,0.5650248289108276,0.5714285714285714,0.8571428571428571,0,subject_prior_quantile_unsup,34,S36,7
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6430584525689482,0.5,0.125,0.25,0,fixed_0p50,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6430584525689482,0.41,0.125,0.25,0,fold_val_threshold,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6430584525689482,0.437,0.125,0.25,0,fold_threshold_shrink,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6430584525689482,0.41,0.125,0.25,0,fold_threshold_clipped,35,S37,8
