fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
32,S34,724,7,abl_no_et,5,991.02,0.724,5,0.58,1.3237,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 0, 1]","[0.18639037758111954, 0.5164425730705261, 0.2159468375146389, 0.3059829533100128, 0.22507014572620393, 0.4023353308439255, 0.6714677095413208]",0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.6,0.6666666666666666,0.5013213169361863,0.7142857142857143,0.5,0.5,0.5,0.30000000000000004,0.3,0.65,0.6,0.6666666666666666,0.4818922351647911
33,S35,738,6,abl_no_et,5,766.49,0.723,5,0.48,0.1197,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.32789306044578553, 0.3320553183555603, 0.37830674052238467, 0.30017838776111605, 0.3515382021665573, 0.44824178814888]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6263783464829127,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.8541916425499465
34,S36,738,7,abl_no_et,5,692.65,0.723,5,0.05,1.0,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1]","[0.5113600671291352, 0.5213196158409119, 0.5153634250164032, 0.5187106132507324, 0.5108078837394714, 0.5078071415424347, 0.5141640543937683]",0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.6666666666666666,0.9484126984126984,0.34292388558387754,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.6666666666666666,0.9484126984126984,0.3429087720052697
35,S37,722,8,abl_no_et,5,1174.27,0.724,5,0.45,1.9737,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1, 1]","[0.2883379250764847, 0.14592075794935228, 0.33459679782390594, 0.3318859368562698, 0.5152119219303131, 0.2530020087957382, 0.5597570836544037, 0.6616336464881897]",0.875,0.6666666666666666,1.0,0.8,0.7142857142857143,0.7453559924999299,0.9166666666666667,1.0,1.0,0.5074489915743471,0.875,0.6666666666666666,1.0,0.8,0.7142857142857143,0.7453559924999299,0.9166666666666667,1.0,1.0,0.44170660097553094
36,S38,716,10,abl_no_et,5,825.02,0.724,5,0.49,0.0509,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0.6793731927871705, 0.21748706698417664, 0.22596082985401153, 0.43057984709739683, 0.5176738440990448, 0.5485290706157684, 0.609295803308487, 0.5782067894935607, 0.7291216254234314, 0.6040368795394897]",0.8,0.7142857142857143,1.0,0.8333333333333334,0.6,0.6546536707079772,0.8,0.8,0.7861904761904761,0.2859735050797463,0.8,0.7142857142857143,1.0,0.8333333333333334,0.6,0.6546536707079772,0.8,0.8,0.7861904761904761,0.5173524370672747
19,S21,742,6,abl_no_et,3,752.95,0.723,5,0.45,0.1602,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.5847236752510071, 0.5027180552482605, 0.5373244941234588, 0.5772749662399292, 0.4621794819831848, 0.6054629683494568]",0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0,0.0,0.5,1.0,1.0,0.5223997900883357,0.3333333333333333,0.2,1.0,0.3333333333333333,0.0769230769230771,0.2,0.6,1.0,1.0,0.6326078677145137
20,S22,716,14,abl_no_et,3,802.44,0.724,5,0.48,0.2779,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0.45754765868186953, 0.45867158770561217, 0.4455620288848877, 0.6301732778549194, 0.4268728494644165, 0.4687075436115265, 0.6574131131172181, 0.7059054374694824, 0.7359531879425049, 0.6469430804252625, 0.5003236353397369, 0.3797333657741547, 0.4257367730140686, 0.45133106112480165]",0.5714285714285714,1.0,0.5,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.75,0.7916666666666667,0.9614769489769491,0.3484274574688503,0.5714285714285714,1.0,0.5,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.75,0.7916666666666667,0.9614769489769491,0.21177132125400536
21,S23,716,12,abl_no_et,3,634.76,0.724,5,0.48,0.1593,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.3838204026222229, 0.2981285065412521, 0.3779810547828674, 0.3545235514640808, 0.3150868475437164, 0.468078202009201, 0.5893527746200562, 0.638592803478241, 0.4964315116405487, 0.5406874418258667, 0.5521450519561768, 0.5639403343200684]",0.9166666666666666,1.0,0.8571428571428571,0.9230769230769231,0.8333333333333334,0.8451542547285166,0.9285714285714286,1.0,0.9999999999999998,0.5291875787079334,0.8333333333333334,1.0,0.7142857142857143,0.8333333333333334,0.6756756756756757,0.7142857142857143,0.8571428571428572,1.0,0.9999999999999998,0.5348493774347475
22,S24,730,13,abl_no_et,3,1053.03,0.724,5,0.41,0.315,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[0.5478263914585113, 0.2504277974367142, 0.6142036974430084, 0.275908388197422, 0.5308476030826569, 0.5841094493865967, 0.3512513279914856, 0.6103958249092102, 0.6999136805534363, 0.7009351313114166, 0.5672812759876251, 0.5027633726596832, 0.38281275033950807]",0.6923076923076923,0.5555555555555556,1.0,0.7142857142857143,0.4347826086956521,0.5270462766947299,0.75,0.825,0.7944444444444445,0.29592149956868247,0.6923076923076923,0.5555555555555556,1.0,0.7142857142857143,0.4347826086956521,0.5270462766947299,0.75,0.825,0.7944444444444445,0.5127093083222934
23,S25,728,14,abl_no_et,3,626.16,0.724,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0.4981169760227203, 0.5054663360118866, 0.5212417483329773, 0.5487814545631409, 0.4852020800113678, 0.5298643290996552, 0.6160503029823303, 0.6367680907249451, 0.5291063785552979, 0.5373441696166992, 0.5644270062446595, 0.5378229856491089, 0.44626893997192385, 0.5326365470886231]",0.6428571428571429,0.6153846153846154,1.0,0.7619047619047619,0.18604651162790686,0.32025630761017426,0.5833333333333334,0.7916666666666667,0.8385912698412699,0.2507787610803331,0.7857142857142857,0.7272727272727273,1.0,0.8421052631578947,0.5333333333333333,0.6030226891555273,0.75,0.7916666666666667,0.8385912698412699,0.3356580506383907
24,S26,740,7,abl_no_et,3,635.71,0.723,5,0.48,0.3433,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1]","[0.3721708208322525, 0.48660961985588075, 0.5489807486534118, 0.5831395387649536, 0.5899319171905517, 0.6097202301025391, 0.581840980052948]",0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.4610865920782089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39247561063617825
7,S08,710,16,abl_no_et,1,988.92,0.725,5,0.47,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.37475545704364777, 0.6313995480537414, 0.5819511651992798, 0.7452756285667419, 0.3792708307504654, 0.8109333157539368, 0.324261736869812, 0.7471573710441589, 0.3510451793670654, 0.3525454431772232, 0.3138288348913193, 0.9117895483970642, 0.5199316322803498, 0.8051695108413697, 0.7808091878890991, 0.74921875]",0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.7833333333333333,0.7777777777777777,0.3832589641213417,0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.7833333333333333,0.7777777777777777,0.6352587328725625
8,S09,724,10,abl_no_et,1,765.64,0.724,5,0.5,0.2166,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.37106106877326966, 0.5432112753391266, 0.6509628534317017, 0.3172095328569412, 0.6346661686897278, 0.5312041103839874, 0.6144461750984191, 0.6309209942817688, 0.5836887717247009, 0.6215675115585327]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4501061537861824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3099100177398865
9,S10,732,12,abl_no_et,1,710.42,0.724,5,0.4,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.4564662933349609, 0.4495601236820221, 0.3916846036911011, 0.4951030969619751, 0.4440116822719574, 0.461238032579422, 0.4493907630443573, 0.5900678753852844, 0.5263904392719269, 0.5849908232688904, 0.5740140318870545, 0.6763327717781067]",0.4166666666666667,0.36363636363636365,1.0,0.5333333333333333,0.08695652173913038,0.21320071635561041,0.5625,0.90625,0.8928571428571428,0.28763965020577115,0.75,0.6,0.75,0.6666666666666666,0.47058823529411764,0.47809144373375745,0.75,0.90625,0.8928571428571428,0.6143037907765256
10,S12,742,7,abl_no_et,1,866.94,0.723,5,0.5,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.5525331974029541, 0.5066953778266907, 0.6914755582809449, 0.4327836573123932, 0.40492100119590757, 0.6027873754501343, 0.6521843194961547]",0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.8,0.9266666666666665,0.18215380907058717,0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.8,0.9266666666666665,0.3357144764143083
11,S13,744,6,abl_no_et,1,627.24,0.723,5,0.47,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.4970397412776947, 0.47194058299064634, 0.47844030857086184, 0.4797797858715057, 0.49656725525856016, 0.48603084683418274]",0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,0.75,0.5833333333333333,0.18170024653275801,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5833333333333333,0.49410825146809345
12,S14,730,8,abl_no_et,1,607.16,0.724,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.38503352999687196, 0.3879907727241516, 0.5218767285346985, 0.4188192248344421, 0.5658617377281189, 0.5786726117134094, 0.5818505406379699, 0.5062870919704437]",0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.8333333333333334,0.9583333333333334,0.38170097023248684,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.8333333333333334,0.9583333333333334,0.31628349323994653
