fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
2,S02,742,7,repro_g0p0_balanced_37,0,12170.43,0.858,5,0.3,0.0541,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.5948549717664718, 0.7863971352577209, 0.39577336609363556, 0.7783051192760467, 0.8725839376449585, 0.8726990103721619, 0.8973223924636841]",0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.48662702866962976,0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.9,0.6666666666666666,0.5713739966033734
3,S03,742,6,repro_g0p0_balanced_37,0,16846.12,0.858,5,0.61,0.9968,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.11667663231492043, 0.10954848751425743, 0.12607906386256218, 0.18772211745381356, 0.14532140493392945, 0.13477781042456627]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.6966457472493252,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7250092927812057
4,S05,740,8,repro_g0p0_balanced_37,0,13882.04,0.858,5,0.48,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.1349103070795536, 0.14664281234145166, 0.08352069407701493, 0.7036246538162232, 0.8359224796295166, 0.62686185836792, 0.12886024564504622, 0.4673427253961563]",0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.35903927795588975,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.3651264081502654
5,S06,738,8,repro_g0p0_balanced_37,0,12729.17,0.858,5,0.26,0.0559,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.730376124382019, 0.820618462562561, 0.5346914052963256, 0.26589677333831785, 0.29556008279323576, 0.2753327637910843, 0.8339554190635681, 0.6415101289749146]",0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.5,0.5625,0.6916666666666667,0.3992783576250076,0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.5625,0.6916666666666667,0.4914475098908226
6,S07,744,7,repro_g0p0_balanced_37,0,11523.56,0.858,5,0.23,0.0615,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.8227507829666137, 0.44598270058631895, 0.1627269543707371, 0.6060065716505051, 0.14592546597123146, 0.9162666916847229, 0.5679439544677735]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.6666666666666666,0.7,0.5831252841012818,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.6666666666666666,0.7,0.5696136587525349
7,S08,710,16,repro_g0p0_balanced_37,1,16802.54,0.86,5,0.45,0.7522,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.30178670287132264, 0.7653179049491883, 0.5778867721557617, 0.9439546942710877, 0.3788802981376648, 0.9565680384635925, 0.11382539868354798, 0.9418750643730164, 0.07877950146794319, 0.38057652711868284, 0.09079082608222962, 0.9721434950828552, 0.8062716126441956, 0.94691561460495, 0.9096581816673279, 0.8940298318862915]",0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.8166666666666667,0.8144230769230769,0.46062387223355467,0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.8166666666666667,0.8144230769230769,0.5384475895790077
8,S09,724,10,repro_g0p0_balanced_37,1,14226.16,0.859,5,0.42,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.23549986481666565, 0.25218606665730475, 0.8291812658309936, 0.2460527427494526, 0.4296785831451416, 0.4565840810537338, 0.770374083518982, 0.7402605056762696, 0.6249716758728028, 0.7465202212333679]",0.9,1.0,0.875,0.9333333333333333,0.736842105263158,0.7637626158259734,0.9375,1.0,1.0,0.34412162378430367,0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,1.0,1.0,0.19965481968479384
9,S10,732,12,repro_g0p0_balanced_37,1,15983.34,0.858,5,0.34,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.2516280382871628, 0.2930215820670128, 0.21818041801452637, 0.27236865013837813, 0.2327619656920433, 0.264083169400692, 0.26742381453514097, 0.7545833349227905, 0.37204891443252563, 0.7574872255325318, 0.54369458258152, 0.8566815972328186]",0.75,0.6,0.75,0.6666666666666666,0.47058823529411764,0.47809144373375745,0.75,0.84375,0.8611111111111112,0.5002854893604913,0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.84375,0.8611111111111112,0.6626711779546826
10,S12,742,7,repro_g0p0_balanced_37,1,11956.08,0.858,5,0.37,0.6918,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.3599763110280037, 0.37514488995075224, 0.8480100035667419, 0.11716137379407883, 0.14737678319215775, 0.4569988787174225, 0.6293038249015808]",0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,0.8,0.9428571428571428,0.28286081318344386,0.5714285714285714,1.0,0.4,0.5714285714285714,0.27586206896551735,0.4,0.7,0.8,0.9428571428571428,0.38877202714283626
11,S13,744,6,repro_g0p0_balanced_37,1,13251.48,0.858,5,0.31,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.12803585082292557, 0.10003833174705505, 0.11280854195356368, 0.1066769689321518, 0.14704772382974624, 0.1285608783364296]",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5461386173963546,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666
