fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
6,S07,744,7,abl_no_mmd,0,1309.1,0.858,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.5779883146286011, 0.4816906929016113, 0.40703603625297546, 0.515560656785965, 0.40078184604644773, 0.6800616621971131, 0.48458202481269835]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.6666666666666666,0.7,0.23419952988624573,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.16666666666666674,-0.16666666666666666,0.41666666666666663,0.6666666666666666,0.7,0.5986251258237406
7,S08,710,16,abl_no_mmd,1,2214.03,0.86,5,0.49,0.1707,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.3768898963928223, 0.714606785774231, 0.5419359743595124, 0.8113464713096619, 0.4400083005428314, 0.8556554317474365, 0.27294495701789856, 0.8051328778266906, 0.23099175095558167, 0.5020258665084839, 0.277387210726738, 0.8828876733779907, 0.6695368885993958, 0.816624128818512, 0.712593960762024, 0.7835082054138184]",0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.8,0.8028490028490027,0.4320211352780462,0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.8,0.8028490028490027,0.5615957180564725
8,S09,724,10,abl_no_mmd,1,1011.41,0.859,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.3584118068218231, 0.45974488854408263, 0.6745722651481628, 0.3629585862159729, 0.5049304366111755, 0.4177768170833588, 0.5669487178325653, 0.6000877141952514, 0.6195286870002746, 0.6103728890419007]",0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.4579710602760315,0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.23675375896215423
9,S10,732,12,abl_no_mmd,1,1682.57,0.858,5,0.44,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.3838203936815262, 0.37983734905719757, 0.34481344521045687, 0.39990873336791993, 0.3578865498304367, 0.38700469136238097, 0.3674405366182327, 0.5749557971954345, 0.4046314716339111, 0.6052990674972534, 0.47107616662979124, 0.6629655361175537]",0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.90625,0.8928571428571428,0.47169668848315877,0.9166666666666666,1.0,0.75,0.8571428571428571,0.8,0.816496580927726,0.875,0.90625,0.8928571428571428,0.6624296858266826
10,S12,742,7,abl_no_mmd,1,1542.32,0.858,5,0.47,0.2282,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.4194356560707092, 0.44762477874755857, 0.6341307759284973, 0.36439602375030516, 0.3637335240840912, 0.49735711216926576, 0.5421943187713623]",0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.9,0.9666666666666666,0.20856612920761108,0.5714285714285714,1.0,0.4,0.5714285714285714,0.27586206896551735,0.4,0.7,0.8,0.9428571428571428,0.4020134911067728
11,S13,744,6,abl_no_mmd,1,947.18,0.858,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.35978233218193056, 0.317376983165741, 0.3258178412914276, 0.32732640504837035, 0.454397588968277, 0.39729413390159607]",0.8333333333333334,1.0,0.5,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.75,1.0,1.0,0.45446664889653526,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6626110571689493
12,S14,730,8,abl_no_mmd,1,1241.63,0.859,5,0.38,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.3465095102787018, 0.35700292587280275, 0.5251662373542786, 0.37007144689559934, 0.5979561269283294, 0.6384615898132324, 0.6629706978797912, 0.624540776014328]",0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.8333333333333334,0.9583333333333334,0.359665086120367,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.8333333333333334,0.9583333333333334,0.2640446354107992
19,S21,742,6,abl_no_mmd,3,1948.17,0.858,5,0.43,0.2031,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.5098459243774414, 0.39543651342391967, 0.46990121603012086, 0.5734975755214691, 0.39973731637001036, 0.42482876777648926]",0.3333333333333333,0.0,0.0,0.0,-0.33333333333333326,-0.4472135954999579,0.2,0.4,0.25,0.3989066143830617,0.5,0.0,0.0,0.0,-0.2857142857142856,-0.31622776601683794,0.3,0.4,0.25,0.6006674411013191
20,S22,716,14,abl_no_mmd,3,920.72,0.859,5,0.5,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0.3543263614177704, 0.35826106667518615, 0.34450770616531373, 0.5251201272010804, 0.4579416513442993, 0.41198332905769347, 0.5297150075435638, 0.6280173063278198, 0.7186275362968445, 0.5978732228279113, 0.43822034597396853, 0.4030300736427307, 0.41906986236572263, 0.43220855593681334]",0.5,1.0,0.4166666666666667,0.5882352941176471,0.1694915254237288,0.3042903097250923,0.7083333333333334,0.8333333333333334,0.9752747252747255,0.2585854108844485,0.5,1.0,0.4166666666666667,0.5882352941176471,0.1694915254237288,0.3042903097250923,0.7083333333333334,0.8333333333333334,0.9752747252747255,0.15381877236562388
21,S23,716,12,abl_no_mmd,3,2141.18,0.859,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.21386948525905608, 0.19907023906707763, 0.21662385314702987, 0.21554892808198928, 0.20217805355787277, 0.5735056221485137, 0.7868919253349305, 0.8182893395423889, 0.7601523637771607, 0.7665852546691895, 0.8105012059211731, 0.7976237297058105]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.4699299999823173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.4168205594709671
22,S24,730,13,abl_no_mmd,3,1615.78,0.859,5,0.49,0.2638,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[0.44087712168693544, 0.2575654834508896, 0.30312837064266207, 0.282945254445076, 0.3650689899921417, 0.4199033141136169, 0.3543549835681915, 0.6626296877861023, 0.6230607569217682, 0.6489426851272583, 0.664662778377533, 0.6909450173377991, 0.2961518198251724]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5376741335942194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5800118434779982
23,S25,728,14,abl_no_mmd,3,992.9,0.859,5,0.37,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0.5168629884719849, 0.5522692084312439, 0.5816298723220825, 0.6423125982284545, 0.46278907656669616, 0.5754242897033691, 0.7336650252342224, 0.7328201293945312, 0.6059255123138427, 0.6458009839057922, 0.6797730803489686, 0.6649643063545227, 0.3672274947166443, 0.676262640953064]",0.6428571428571429,0.6153846153846154,1.0,0.7619047619047619,0.18604651162790686,0.32025630761017426,0.5833333333333334,0.8541666666666667,0.8951388888888889,0.1439032507794244,0.7142857142857143,0.6666666666666666,1.0,0.8,0.36363636363636376,0.47140452079103173,0.6666666666666666,0.8541666666666667,0.8951388888888889,0.40919217217047366
24,S26,740,7,abl_no_mmd,3,1586.7,0.858,5,0.37,0.4441,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1]","[0.2606051042675972, 0.3349905490875244, 0.6418516159057617, 0.7170941591262817, 0.7179773569107055, 0.7564621329307556, 0.7233708381652832]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4068068919437272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3354713073288957
