accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.9230769230769231,0.6666666666666666,1.0,0.8,0.7547169811320754,0.778498944161523,0.9545454545454546,0.9090909090909091,0.5833333333333333,0.8221054192130957,28,S30,358,13,0.9230769230769231,0.6666666666666666,1.0,0.8,0.7547169811320754,0.778498944161523,0.9545454545454546,0.9090909090909091,0.5833333333333333,0.784223047300027,5.0,0.5,S22
0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.9111337085778359,29,S31,367,8,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.8033004654571414,5.0,0.5,S38
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8566368355282715,30,S32,365,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0888,0.5,S24
0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,0.8333333333333334,0.5,1.0,0.10543419420719145,31,S33,372,6,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,0.8333333333333334,0.5,1.0,0.18744233747323352,5.0,0.5,S17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143601555383482,32,S34,372,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6954372589077269,5.0,0.5,S03
0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,1.0,1.0,0.8300795277270177,33,S35,364,6,0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,1.0,1.0,0.7644358181084195,4.9999,0.5,S01
0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.16666666666666674,-0.16666666666666666,0.4166666666666667,0.16666666666666666,0.8178571428571427,0.18489518354181197,34,S36,365,7,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.16666666666666674,-0.16666666666666666,0.4166666666666667,0.25,0.790079365079365,0.008279868545524774,0.288,0.5,S24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7502012358227148,35,S37,370,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7500000284760915,0.433,0.5,S26
0.7,0.6666666666666666,0.8,0.7272727272727273,0.4,0.408248290463863,0.7,0.8400000000000001,0.8528571428571429,0.49899936756155516,36,S38,367,10,0.7,0.6666666666666666,0.8,0.7272727272727273,0.4,0.408248290463863,0.7,0.8400000000000001,0.8528571428571429,0.49899936756155516,1.0,0.5,S31
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7222222222222222,0.568615103439827,37,S39,371,7,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7222222222222222,0.5776879297835487,5.0,0.5,S34
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7139765350896466,38,S40,372,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6843079732997076,5.0,0.5,S35
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.0021643638610839844,39,S41,369,9,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.08464354938930935,5.0,0.5,S28
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,0.9,0.8333333333333333,0.7095935324406517,40,S42,371,7,0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,0.9,0.8333333333333333,0.579398924484849,5.0,0.5,S28
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2647238309894289,41,S43,371,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20968839951923912,5.0,0.5,S42
0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,0.0,0.0,0.8571428571428571,0.5,1.0,0.024143702328339196,42,S44,372,7,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,0.0,0.0,0.8571428571428571,0.5,1.0,0.15816772942032128,5.0,0.5,S13
