accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.00014442205429077148,31,S33,372,6,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.1330559253692627,4.7438,0.5,S17
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.9,0.8333333333333333,0.714191917446442,32,S34,372,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.9,0.8333333333333333,0.6146301925182343,5.0,0.5,S03
0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,0.8,0.5,0.8261342002078891,33,S35,364,6,0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,0.8,0.5,0.624326579272747,4.3193,0.5,S01
0.5714285714285714,0.8,0.6666666666666666,0.7272727272727273,-0.23529411764705888,-0.2581988897471611,0.3333333333333333,0.6666666666666666,0.9484126984126984,0.13383810967206952,34,S36,365,7,0.5714285714285714,0.8,0.6666666666666666,0.7272727272727273,-0.23529411764705888,-0.2581988897471611,0.3333333333333333,0.6666666666666666,0.9484126984126984,0.14239975601334923,0.4234,0.5,S24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7499158274731599,35,S37,370,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.1298,0.5,S26
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4954392307961826,36,S38,367,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4954392307961826,1.0,0.5,S31
0.8571428571428571,1.0,0.6666666666666666,0.8,0.6956521739130435,0.7302967433402214,0.8333333333333333,0.75,0.8333333333333333,0.5714373285674291,37,S39,371,7,0.8571428571428571,1.0,0.6666666666666666,0.8,0.6956521739130435,0.7302967433402214,0.8333333333333333,0.75,0.8333333333333333,0.512799552508763,4.7453,0.5,S34
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6996746707175459,38,S40,372,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7142857141423499,0.1132,0.5,S35
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.0034407377243041992,39,S41,369,9,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.241832435131073,5.0,0.5,S28
0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.39999999999999997,0.3333333333333333,0.6809476525855384,40,S42,371,7,0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.39999999999999997,0.3333333333333333,0.47483547883374344,5.0,0.5,S28
0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.31582240853458643,41,S43,371,7,0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.38035549436296734,5.0,0.5,S42
0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.7142857142857143,0.5,1.0,0.0002570282002644879,42,S44,372,7,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.7142857142857143,0.5,1.0,0.15568360260554723,5.0,0.5,S13
