subject,product,dwell_s,bought
S08,125,1.0166666666666666,0
S08,126,1.2166666666666666,0
S08,127,1.0,0
S08,128,0.32499999999999996,0
S08,129,1.3583333333333334,0
S08,130,0.5666666666666667,0
S08,131,0.5833333333333334,0
S08,132,0.30833333333333335,0
S08,133,0.9750000000000001,0
S08,134,0.5333333333333333,0
S08,135,0.625,0
S08,136,1.2416666666666667,0
S08,137,1.4583333333333333,0
S08,138,0.7916666666666667,0
S08,139,1.7916666666666667,0
S08,140,0.6499999999999999,0
S08,141,0.5416666666666667,0
S08,142,1.15,0
S08,143,6.8,1
S08,144,0.85,0
S09,1,4.65,0
S09,2,1.7,0
S09,3,4.408333333333333,1
S09,4,1.1333333333333333,0
S09,5,1.7083333333333333,0
S09,6,3.1333333333333333,0
S09,7,0.06666666666666667,0
S09,8,0.5,0
S09,9,4.891666666666667,1
S09,10,0.25,0
S09,11,1.5916666666666666,0
S09,12,1.075,0
S09,13,0.9,0
S09,14,2.316666666666667,0
S09,15,8.658333333333333,1
S09,16,1.6583333333333332,0
S09,17,1.7916666666666667,0
S09,18,2.5083333333333333,0
S09,19,1.3083333333333333,0
S09,20,0.375,0
S09,21,0.375,0
S09,22,1.3166666666666667,0
S09,23,3.541666666666667,0
S09,24,2.775,1
S09,25,0.0,0
S09,26,1.0416666666666667,0
S09,27,5.8,1
S09,28,0.4583333333333333,0
S09,29,1.5,0
S09,30,2.3166666666666664,0
S09,31,0.5666666666666667,0
S09,32,0.9083333333333334,0
S09,33,0.5750000000000001,0
S09,34,0.9333333333333333,0
S09,35,1.0333333333333334,0
S09,36,0.6833333333333333,0
S09,37,0.55,0
S09,38,2.4583333333333335,1
S09,39,1.075,0
S09,40,0.5083333333333333,0
S09,41,0.925,0
S09,42,1.6583333333333334,0
S09,43,3.6166666666666663,1
S09,44,1.025,0
S09,45,0.5583333333333333,0
S09,46,0.008333333333333333,0
S09,47,0.18333333333333332,0
S09,48,0.4083333333333333,0
S09,49,0.008333333333333333,0
S09,50,0.4583333333333333,0
S09,51,0.48333333333333334,0
S09,52,0.8416666666666666,0
S09,53,1.2583333333333333,0
S09,54,1.6666666666666665,0
S09,55,0.475,0
S09,56,0.0,0
S09,57,0.375,0
S09,58,0.20833333333333334,0
S09,59,0.375,0
S09,60,1.9083333333333334,1
S09,61,0.025,0
S09,62,1.0333333333333332,0
S09,63,2.808333333333333,0
S09,64,1.5833333333333333,0
S09,65,3.283333333333333,1
S09,66,2.3583333333333334,0
S09,67,0.25,0
S09,68,0.03333333333333333,0
S09,69,0.4,0
S09,70,0.3166666666666667,0
S09,71,0.016666666666666666,0
S09,72,0.525,0
S09,73,1.2166666666666666,0
S09,74,4.116666666666666,1
S09,75,0.5583333333333333,0
S09,76,3.7583333333333333,1
S09,77,1.15,0
S09,78,0.41666666666666663,0
S09,79,0.09166666666666666,0
S09,80,0.4083333333333334,0
S09,81,1.2249999999999999,0
S09,82,4.091666666666667,1
S09,83,0.5166666666666667,0
S09,84,0.4666666666666667,0
S09,85,0.6583333333333333,0
S09,86,0.25,0
S09,87,1.0499999999999998,0
S09,88,0.3,0
S09,89,0.26666666666666666,0
S09,90,0.9083333333333333,0
S09,91,0.625,0
S09,92,0.38333333333333336,0
S09,93,1.1166666666666667,0
S09,94,2.375,1
S09,95,0.35,0
S09,96,0.31666666666666665,0
S09,97,0.6916666666666667,0
S09,98,0.008333333333333333,0
S09,99,1.0083333333333333,0
S09,100,0.44166666666666665,0
S09,101,2.6083333333333334,0
S09,102,2.283333333333333,0
S09,103,0.0,0
S09,104,1.0583333333333333,0
S09,105,1.2333333333333334,0
S09,106,0.15,0
S09,107,0.325,0
S09,108,0.95,0
S09,109,1.075,0
S09,110,2.4416666666666664,0
S09,111,3.841666666666667,1
S09,112,0.9333333333333333,0
S09,113,1.0333333333333334,0
S09,114,1.7,0
S09,115,1.5,0
S09,116,3.625,1
S09,117,0.9500000000000001,0
S09,118,0.5333333333333333,0
S09,119,1.3416666666666668,0
S09,120,2.475,0
S09,121,0.5083333333333333,0
S09,122,2.6333333333333333,1
S09,123,0.7,0
S09,124,0.3416666666666667,0
S09,125,0.3333333333333333,0
S09,126,1.3166666666666667,0
S09,127,0.0,0
S09,128,1.2,0
S09,129,0.7166666666666667,0
S09,130,0.2833333333333333,0
S09,131,2.6666666666666665,1
S09,132,1.1583333333333334,0
S09,133,0.225,0
S09,134,0.15833333333333333,0
S09,135,1.8833333333333333,0
S09,136,0.825,0
S09,137,5.391666666666667,0
S09,138,3.1166666666666667,1
S09,139,1.0083333333333333,0
S09,140,0.38333333333333336,0
S09,141,1.0,0
S09,142,1.7916666666666667,1
S09,143,0.44166666666666665,0
S09,144,0.3333333333333333,0
S10,1,0.13333333333333333,0
S10,2,0.41666666666666663,0
S10,3,0.0,0
S10,4,0.0,0
S10,5,0.3416666666666667,0
S10,6,0.025,0
S10,7,1.275,0
S10,8,1.5416666666666667,0
S10,9,0.9166666666666666,0
S10,10,1.55,0
S10,11,2.416666666666667,0
S10,12,0.35,0
S10,13,0.0,1
S10,14,0.23333333333333334,0
S10,15,0.0,0
S10,16,2.4,1
S10,17,1.1916666666666667,0
S10,18,0.19999999999999998,0
S10,19,1.4,0
S10,20,1.0916666666666668,0
S10,21,1.025,0
S10,22,0.3416666666666667,0
S10,23,0.8916666666666666,0
S10,24,1.1166666666666667,1
S10,25,0.4166666666666667,0
S10,26,0.016666666666666666,0
S10,27,0.16666666666666666,0
S10,28,3.75,1
S10,29,1.925,0
S10,30,0.9750000000000001,0
S10,31,2.216666666666667,1
S10,32,1.8166666666666669,0
S10,33,2.9833333333333334,0
S10,34,1.5916666666666666,0
S10,35,1.725,1
S10,36,1.7999999999999998,0
S10,37,0.31666666666666665,0
S10,38,0.06666666666666667,0
S10,39,0.2833333333333333,0
S10,40,0.525,0
S10,41,1.3499999999999999,0
S10,42,1.25,0
S10,43,0.8083333333333333,0
S10,44,1.9,0
S10,45,0.8,0
S10,46,1.4833333333333332,1
S10,47,1.175,1
S10,48,1.3833333333333333,0
S10,49,0.016666666666666666,1
S10,50,0.0,1
S10,51,0.008333333333333333,0
S10,52,0.6416666666666666,0
S10,53,0.4666666666666667,0
S10,54,1.3416666666666666,1
S10,55,1.7333333333333334,0
S10,56,1.0166666666666666,0
S10,57,1.2333333333333334,0
S10,58,1.1166666666666667,0
S10,59,0.4666666666666667,0
S10,60,0.2916666666666667,0
S10,61,0.06666666666666667,0
S10,62,0.0,0
S10,63,0.0,0
S10,64,0.3666666666666667,0
S10,65,0.8833333333333333,0
S10,66,0.2,0
S10,67,1.2083333333333333,0
S10,68,0.8916666666666667,0
S10,69,1.6,1
S10,70,0.3416666666666667,0
S10,71,0.5666666666666667,0
S10,72,0.7583333333333333,0
S10,73,0.43333333333333335,0
S10,74,0.0,0
S10,75,0.0,0
S10,76,0.5833333333333334,0
S10,77,0.3666666666666667,0
S10,78,0.008333333333333333,0
S10,79,0.025,0
S10,80,0.6583333333333334,0
S10,81,0.15,0
S10,82,0.5,0
S10,83,0.20833333333333334,0
S10,84,0.15833333333333333,0
S10,85,0.03333333333333333,0
S10,86,0.0,0
S10,87,0.0,0
S10,88,0.225,0
S10,89,0.11666666666666667,0
S10,90,0.4083333333333334,0
S10,91,0.4666666666666667,0
S10,92,0.05,0
S10,93,0.9333333333333333,0
S10,94,0.375,0
S10,95,0.525,0
S10,96,0.6083333333333334,0
S10,97,0.3,0
S10,98,0.25,0
S10,99,0.0,1
S10,100,0.275,0
S10,101,0.2833333333333333,1
S10,102,0.3666666666666667,0
S10,103,1.4583333333333333,1
S10,104,0.925,0
S10,105,0.8083333333333333,0
S10,106,0.75,0
S10,107,0.2833333333333333,0
S10,108,0.5,1
S10,109,0.0,1
S10,110,0.05,0
S10,111,0.0,0
S10,112,0.4583333333333333,0
S10,113,0.625,0
S10,114,1.0166666666666666,0
S10,115,0.7666666666666667,0
S10,116,1.1666666666666667,0
S10,117,0.5416666666666666,0
S10,118,0.5166666666666667,1
S10,119,0.43333333333333335,0
S10,120,0.26666666666666666,0
S10,121,0.0,0
S10,122,0.0,0
S10,123,0.058333333333333334,0
S10,124,0.20833333333333334,0
S10,125,0.016666666666666666,0
S10,126,0.38333333333333336,0
S10,127,1.9583333333333333,1
S10,128,1.4500000000000002,0
S10,129,1.0,0
S10,130,0.6583333333333333,0
S10,131,0.7166666666666667,0
S10,132,0.7333333333333333,0
S10,133,0.0,0
S10,134,0.0,1
S10,135,0.0,0
S10,136,0.325,0
S10,137,0.5416666666666666,0
S10,138,0.9416666666666667,1
S10,139,1.075,0
S10,140,0.6083333333333333,0
S10,141,0.9666666666666666,0
S10,142,0.975,1
S10,143,0.6083333333333334,0
S10,144,0.7333333333333334,0
S12,1,0.85,0
S12,2,0.75,0
S12,3,1.0666666666666667,0
S12,4,0.375,0
S12,5,0.725,0
S12,6,2.225,0
S12,7,0.775,0
S12,8,0.875,0
S12,9,0.475,0
S12,10,0.5,0
S12,11,0.26666666666666666,0
S12,12,0.6416666666666667,0
S12,13,0.9333333333333333,0
S12,14,3.583333333333333,1
S12,15,0.35833333333333334,0
S12,16,1.1166666666666665,0
S12,17,1.7416666666666667,0
S12,18,0.11666666666666667,0
S12,19,1.9583333333333333,0
S12,20,1.4416666666666667,1
S12,21,0.48333333333333334,0
S12,22,0.9416666666666667,0
S12,23,2.1,0
S12,24,0.975,0
S12,25,2.533333333333333,1
S12,26,1.0666666666666667,0
S12,27,0.875,0
S12,28,1.025,0
S12,29,1.4333333333333333,0
S12,30,0.025,0
S12,31,1.7833333333333334,1
S12,32,1.075,0
S12,33,0.36666666666666664,0
S12,34,0.20833333333333334,0
S12,35,0.008333333333333333,0
S12,36,0.23333333333333334,0
S12,37,2.775,0
S12,38,2.1416666666666666,0
S12,39,0.475,0
S12,40,0.008333333333333333,0
S12,41,1.2166666666666666,0
S12,42,1.7583333333333333,0
S12,43,0.0,0
S12,44,0.65,0
S12,45,0.31666666666666665,0
S12,46,0.36666666666666664,0
S12,47,0.2833333333333333,0
S12,48,1.575,0
S12,49,1.425,1
S12,50,0.9666666666666667,0
S12,51,1.175,0
S12,52,0.675,0
S12,53,0.44166666666666665,0
S12,54,0.7083333333333334,0
S12,55,1.25,0
S12,56,1.2333333333333334,1
S12,57,0.08333333333333333,0
S12,58,0.9416666666666667,0
S12,59,1.075,0
S12,60,1.15,1
S12,61,1.925,1
S12,62,1.3333333333333333,0
S12,63,1.275,0
S12,64,1.4583333333333333,0
S12,65,1.2166666666666666,0
S12,66,1.5333333333333334,0
S12,67,0.8833333333333333,0
S12,68,1.0666666666666667,0
S12,69,2.066666666666667,0
S12,70,0.6583333333333333,0
S12,71,1.0583333333333333,0
S12,72,4.891666666666667,1
S12,73,2.0833333333333335,0
S12,74,0.7083333333333334,0
S12,75,1.175,0
S12,76,2.55,0
S12,77,0.65,0
S12,78,1.3416666666666666,0
S12,79,0.9083333333333333,0
S12,80,1.2666666666666666,0
S12,81,0.4666666666666667,0
S12,82,2.441666666666667,1
S12,83,0.9,0
S12,84,1.0416666666666667,0
S12,85,0.35,0
S12,86,1.0083333333333333,0
S12,87,1.3,0
S12,88,0.55,0
S12,89,0.6583333333333333,0
S12,90,0.8666666666666667,0
S12,91,0.025,0
S12,92,0.35833333333333334,0
S12,93,1.25,0
S12,94,2.6666666666666665,0
S12,95,0.9583333333333334,0
S12,96,4.066666666666666,1
S12,97,1.4,0
S12,98,0.08333333333333333,0
S12,99,4.066666666666666,1
S12,100,0.48333333333333334,0
S12,101,0.3333333333333333,0
S12,102,2.4583333333333335,0
S12,103,0.7083333333333334,1
S12,104,2.191666666666667,0
S12,105,0.6416666666666667,0
S12,106,0.19166666666666668,0
S12,107,0.03333333333333333,0
S12,108,0.016666666666666666,0
S12,109,0.5583333333333333,0
S12,110,1.7916666666666667,0
S12,111,2.3333333333333335,0
S12,112,1.0333333333333334,0
S12,113,1.5,0
S12,114,3.158333333333333,1
S12,115,0.5,1
S12,116,0.16666666666666666,0
S12,117,0.75,0
S12,118,0.5083333333333333,1
S12,119,0.4583333333333333,0
S12,120,1.125,0
S12,121,0.175,0
S12,122,0.55,0
S12,123,1.525,1
S12,124,0.008333333333333333,0
S12,125,0.85,0
S12,126,0.4583333333333333,1
S12,127,0.43333333333333335,0
S12,128,0.425,0
S12,129,0.0,0
S12,130,2.158333333333333,0
S12,131,0.775,0
S12,132,3.341666666666667,0
S12,133,3.325,1
S12,134,1.225,0
S12,135,1.1916666666666667,0
S12,136,2.1416666666666666,0
S12,137,0.8083333333333333,0
S12,138,0.4,0
S12,139,0.3416666666666667,0
S12,140,0.49166666666666664,0
S12,141,2.1,1
S12,142,0.5,0
S12,143,1.65,0
S12,144,3.25,0
S13,1,6.3,0
S13,2,5.191666666666667,0
S13,3,2.875,0
S13,4,2.683333333333333,0
S13,5,1.6666666666666665,0
S13,6,3.0083333333333333,0
S13,7,2.2,0
S13,8,3.8249999999999997,0
S13,9,3.341666666666667,0
S13,10,0.0,1
S13,11,0.0,0
S13,12,0.016666666666666666,0
S13,13,2.0083333333333333,0
S13,14,2.6333333333333333,0
S13,15,2.2583333333333333,0
S13,16,6.058333333333334,1
S13,17,3.55,0
S13,18,1.375,0
S13,19,3.0833333333333335,0
S13,20,6.458333333333333,1
S13,21,2.183333333333333,0
S13,22,0.041666666666666664,0
S13,23,0.14166666666666666,0
S13,24,0.2916666666666667,0
S13,25,6.416666666666667,1
S13,26,2.1166666666666667,0
S13,27,1.9,0
S13,28,3.975,0
S13,29,5.783333333333333,0
S13,30,3.0,0
S13,31,2.4,1
S13,32,0.9833333333333333,0
S13,33,1.6916666666666667,1
S13,34,0.03333333333333333,0
S13,35,0.05,0
S13,36,0.075,0
S13,37,2.691666666666667,0
S13,38,1.8916666666666666,0
S13,39,2.3,0
S13,40,1.7166666666666666,0
S13,41,7.358333333333333,1
S13,42,2.5833333333333335,0
S13,43,0.6916666666666667,0
S13,44,1.4,1
S13,45,1.1,0
S13,46,0.016666666666666666,0
S13,47,0.2916666666666667,0
S13,48,0.19166666666666668,1
S13,49,11.6,1
S13,50,3.841666666666667,0
S13,51,4.875,0
S13,52,5.083333333333333,1
S13,53,2.066666666666667,0
S13,54,3.475,0
S13,55,4.575,0
S13,56,2.1333333333333333,0
S13,57,1.225,0
S13,58,0.13333333333333333,0
S13,59,0.19166666666666668,0
S13,60,0.03333333333333333,0
S13,61,1.6,0
S13,62,5.791666666666667,0
S13,63,2.466666666666667,1
S13,64,3.4,1
S13,65,2.6166666666666667,1
S13,66,3.875,0
S13,67,3.308333333333333,0
S13,68,2.075,1
S13,69,1.5416666666666667,0
S13,70,0.03333333333333333,0
S13,71,0.025,0
S13,72,0.15,1
S13,73,4.5,1
S13,74,3.3583333333333334,0
S13,75,2.3583333333333334,0
S13,76,2.3666666666666667,0
S13,77,2.225,0
S13,78,2.825,0
S13,79,4.833333333333333,0
S13,80,2.091666666666667,0
S13,81,2.1083333333333334,0
S13,82,0.3,1
S13,83,0.225,0
S13,84,0.016666666666666666,0
S13,85,1.625,0
S13,86,3.2916666666666665,0
S13,87,3.9,0
S13,88,3.2916666666666665,0
S13,89,3.5416666666666665,1
S13,90,1.725,0
S13,91,0.8166666666666667,0
S13,92,0.7333333333333333,0
S13,93,1.45,0
S13,94,0.058333333333333334,0
S13,95,0.325,0
S13,96,0.5416666666666666,0
S13,97,3.9833333333333334,1
S13,98,1.6166666666666667,0
S13,99,5.525,0
S13,100,5.158333333333333,1
S13,101,4.775,0
S13,102,9.116666666666667,1
S13,103,3.3333333333333335,1
S13,104,3.091666666666667,0
S13,105,5.191666666666666,0
S13,106,0.08333333333333333,0
S13,107,0.03333333333333333,0
S13,108,0.025,0
S13,109,3.5416666666666665,0
S13,110,1.7666666666666666,0
S13,111,5.708333333333333,1
S13,112,6.516666666666667,0
S13,113,4.241666666666666,1
S13,114,4.725,0
S13,115,1.5416666666666667,0
S13,116,4.433333333333334,0
S13,117,1.55,0
S13,118,0.075,0
S13,119,0.25,0
S13,120,0.6833333333333333,0
S13,121,1.65,0
S13,122,1.9666666666666666,0
S13,123,1.375,0
S13,124,5.458333333333333,1
S13,125,3.85,0
S13,126,5.116666666666666,1
S13,127,2.316666666666667,1
S13,128,2.5416666666666665,0
S13,129,2.808333333333333,0
S13,130,0.2,1
S13,131,0.125,0
S13,132,0.008333333333333333,0
S13,133,1.9833333333333334,0
S13,134,1.5666666666666667,0
S13,135,1.125,0
S13,136,1.1333333333333333,0
S13,137,3.75,1
S13,138,1.3166666666666667,0
S13,139,2.5,1
S13,140,1.0833333333333333,0
S13,141,1.1833333333333333,0
S13,142,0.025,0
S13,143,0.15,0
S13,144,0.08333333333333333,0
S14,1,1.6416666666666666,0
S14,2,4.65,0
S14,3,2.2583333333333333,0
S14,4,7.725,0
S14,5,7.5,1
S14,6,6.566666666666666,0
S14,7,1.1666666666666667,0
S14,8,0.6083333333333333,0
S14,9,0.775,0
S14,10,0.33333333333333337,0
S14,11,1.325,0
S14,12,0.05,0
S14,13,2.058333333333333,0
S14,14,1.7666666666666666,0
S14,15,1.2583333333333333,0
S14,16,0.9333333333333333,0
S14,17,2.75,1
S14,18,0.7166666666666667,0
S14,19,1.0416666666666667,0
S14,20,0.43333333333333335,0
S14,21,0.5083333333333333,0
S14,22,1.0333333333333332,0
S14,23,0.875,0
S14,24,0.8166666666666667,0
S14,25,7.391666666666667,1
S14,26,6.591666666666667,0
S14,27,3.85,0
S14,28,1.4416666666666667,0
S14,29,1.7583333333333333,0
S14,30,3.8666666666666667,0
S14,31,2.6083333333333334,1
S14,32,2.4166666666666665,0
S14,33,0.23333333333333334,0
S14,34,1.6166666666666667,0
S14,35,3.6416666666666666,0
S14,36,1.4500000000000002,1
S14,37,0.95,0
S14,38,1.5666666666666667,0
S14,39,0.7833333333333333,0
S14,40,0.95,0
S14,41,0.5083333333333333,0
S14,42,1.1916666666666667,0
S14,43,2.658333333333333,0
S14,44,1.0583333333333333,0
S14,45,0.7166666666666667,0
S14,46,0.31666666666666665,0
S14,47,0.24166666666666667,0
S14,48,0.8333333333333334,0
S14,49,2.6083333333333334,0
S14,50,2.55,0
S14,51,1.9083333333333334,0
S14,52,0.9916666666666667,0
S14,53,1.4666666666666666,0
S14,54,2.05,0
S14,55,0.7583333333333333,0
S14,56,1.1416666666666666,0
S14,57,0.48333333333333334,0
S14,58,1.1666666666666667,0
S14,59,0.38333333333333336,0
S14,60,0.31666666666666665,0
S14,61,4.383333333333334,1
S14,62,2.1333333333333333,0
S14,63,2.65,0
S14,64,1.4333333333333333,0
S14,65,2.1166666666666667,0
S14,66,1.3333333333333333,0
S14,67,1.4333333333333333,0
S14,68,2.975,0
S14,69,1.55,0
S14,70,2.566666666666667,1
S14,71,1.6166666666666667,0
S14,72,1.075,0
S14,73,0.525,0
S14,74,0.225,0
S14,75,0.36666666666666664,0
S14,76,0.4083333333333333,0
S14,77,0.6333333333333333,0
S14,78,1.1916666666666667,0
S14,79,0.475,0
S14,80,0.041666666666666664,0
S14,81,0.016666666666666666,0
S14,82,0.0,0
S14,83,0.3416666666666667,0
S14,84,0.3333333333333333,0
S14,85,0.2833333333333333,0
S14,86,0.36666666666666664,0
S14,87,0.2833333333333333,0
S14,88,1.5666666666666667,0
S14,89,0.7083333333333334,0
S14,90,0.19166666666666668,0
S14,91,0.4166666666666667,0
S14,92,0.39166666666666666,0
S14,93,0.0,0
S14,94,0.7,0
S14,95,0.24166666666666667,0
S14,96,0.0,0
S14,97,0.875,0
S14,98,0.9916666666666667,0
S14,99,0.39166666666666666,0
S14,100,0.575,0
S14,101,0.925,0
S14,102,1.9,0
S14,103,0.275,0
S14,104,0.23333333333333334,0
S14,105,0.35833333333333334,0
S14,106,0.08333333333333333,0
S14,107,0.016666666666666666,0
S14,108,0.35833333333333334,0
S14,109,0.016666666666666666,0
S14,110,0.7166666666666667,0
S14,111,5.033333333333333,1
S14,112,0.35,0
S14,113,0.8416666666666667,0
S14,114,3.533333333333333,0
S14,115,3.7666666666666666,0
S14,116,1.1333333333333333,0
S14,117,0.0,0
S14,118,0.4,0
S14,119,0.6166666666666667,0
S14,120,0.9,0
S14,121,0.325,0
S14,122,0.425,0
S14,123,0.7333333333333333,0
S14,124,0.7,0
S14,125,0.9333333333333333,0
S14,126,0.6916666666666667,0
S14,127,0.9666666666666667,0
S14,128,0.0,0
S14,129,0.7083333333333334,0
S14,130,0.5916666666666667,0
S14,131,0.4666666666666667,0
S14,132,0.5333333333333333,0
S14,133,0.625,0
S14,134,0.4583333333333333,0
S14,135,0.24166666666666667,0
S14,136,0.9416666666666667,0
S14,137,2.15,0
S14,138,0.525,0
S14,139,0.45,0
S14,140,3.908333333333333,1
S14,141,0.35,0
S14,142,0.4,0
S14,143,1.1916666666666667,0
S14,144,1.2833333333333334,0
S15,1,1.475,0
S15,2,0.5083333333333333,0
S15,3,0.0,0
S15,4,0.20833333333333334,1
S15,5,0.6166666666666667,0
S15,6,0.20833333333333334,0
S15,7,0.0,0
S15,8,0.18333333333333332,0
S15,9,0.4166666666666667,0
S15,10,0.31666666666666665,0
S15,11,0.3333333333333333,0
S15,12,0.18333333333333332,0
S15,13,0.19166666666666668,1
S15,14,0.6333333333333333,0
S15,15,0.825,0
S15,16,0.1,0
S15,17,0.30833333333333335,0
S15,18,0.058333333333333334,0
S15,19,1.6416666666666666,1
S15,20,0.44166666666666665,0
S15,21,0.058333333333333334,0
S15,22,1.325,0
S15,23,1.3083333333333333,0
S15,24,3.6083333333333334,0
S15,25,9.758333333333333,0
S15,26,2.591666666666667,0
S15,27,3.925,1
S15,28,7.108333333333333,1
S15,29,4.8,0
S15,30,9.383333333333333,1
S15,31,5.433333333333334,0
S15,32,1.4916666666666667,0
S15,33,2.1166666666666667,0
S15,34,0.5916666666666667,0
S15,35,0.3833333333333333,0
S15,36,1.1083333333333334,0
S15,37,3.6833333333333336,0
S15,38,0.9416666666666667,0
S15,39,1.8583333333333334,0
S15,40,0.8916666666666667,0
S15,41,5.458333333333333,0
S15,42,4.066666666666666,0
S15,43,1.5833333333333333,0
S15,44,5.708333333333333,0
S15,45,1.9,0
S15,46,0.875,0
S15,47,0.475,0
S15,48,0.6583333333333333,0
S15,49,3.716666666666667,0
S15,50,0.9416666666666667,0
S15,51,1.45,0
S15,52,3.683333333333333,1
S15,53,1.2833333333333334,0
S15,54,0.675,0
S15,55,0.5583333333333333,0
S15,56,1.8583333333333334,0
S15,57,4.925,0
S15,58,1.15,0
S15,59,0.45,0
S15,60,5.558333333333334,1
S15,61,0.85,0
S15,62,0.3416666666666667,0
S15,63,0.4583333333333333,0
S15,64,0.6833333333333333,0
S15,65,2.475,0
S15,66,1.0,0
S15,67,5.916666666666667,0
S15,68,6.016666666666667,1
S15,69,0.8166666666666667,0
S15,70,3.1083333333333334,0
S15,71,0.7,0
S15,72,5.475,1
S15,73,11.875,1
S15,74,2.5083333333333333,0
S15,75,0.7833333333333333,0
S15,76,1.7166666666666666,0
S15,77,0.8416666666666667,0
S15,78,0.6666666666666666,0
S15,79,3.308333333333333,0
S15,80,0.75,0
S15,81,0.48333333333333334,0
S15,82,0.9333333333333333,0
S15,83,1.2083333333333333,0
S15,84,0.6333333333333333,0
S15,85,1.9333333333333333,0
S15,86,0.7083333333333334,0
S15,87,4.075,0
S15,88,2.5166666666666666,0
S15,89,3.3,1
S15,90,0.49166666666666664,0
S15,91,0.38333333333333336,0
S15,92,0.48333333333333334,0
S15,93,1.0583333333333333,0
S15,94,0.4166666666666667,0
S15,95,5.291666666666667,0
S15,96,5.7,0
S15,97,2.3,0
S15,98,0.7749999999999999,0
S15,99,11.225,0
S15,100,0.475,0
S15,101,0.5916666666666667,0
S15,102,15.233333333333334,1
S15,103,5.791666666666667,1
S15,104,2.191666666666667,0
S15,105,9.633333333333333,1
S15,106,0.7416666666666667,0
S15,107,0.9166666666666666,0
S15,108,0.4,0
S15,109,5.0,0
S15,110,2.7916666666666665,1
S15,111,6.958333333333333,1
S15,112,0.55,0
S15,113,0.45,0
S15,114,2.65,0
S15,115,9.658333333333333,1
S15,116,2.3916666666666666,0
S15,117,2.5833333333333335,0
S15,118,0.65,0
S15,119,0.975,0
S15,120,5.216666666666667,1
S15,121,3.5416666666666665,1
S15,122,4.758333333333334,0
S15,123,1.25,0
S15,124,3.4833333333333334,1
S15,125,1.8583333333333334,0
S15,126,0.8333333333333334,0
S15,127,5.983333333333333,1
S15,128,4.683333333333334,0
S15,129,5.258333333333334,1
S15,130,7.191666666666666,1
S15,131,3.783333333333333,0
S15,132,3.85,0
S15,133,8.466666666666667,0
S15,134,1.7583333333333333,0
S15,135,1.7333333333333334,0
S15,136,6.091666666666667,1
S15,137,5.25,1
S15,138,0.49166666666666664,0
S15,139,2.091666666666667,0
S15,140,1.8666666666666667,0
S15,141,4.875,0
S15,142,0.3333333333333333,0
S15,143,1.5916666666666666,0
S15,144,5.233333333333333,1
S16,1,2.0583333333333336,0
S16,2,1.35,0
S16,3,1.8,0
S16,4,1.275,0
S16,5,8.058333333333334,0
S16,6,8.125,1
S16,7,1.825,0
S16,8,3.9499999999999997,1
S16,9,1.9083333333333334,0
S16,10,0.7749999999999999,0
S16,11,2.5833333333333335,0
S16,12,0.5666666666666667,0
S16,13,1.8916666666666666,0
S16,14,2.2916666666666665,0
S16,15,0.8166666666666667,0
S16,16,1.5083333333333333,0
S16,17,1.0833333333333335,0
S16,18,0.26666666666666666,0
S16,19,0.7,0
S16,20,1.3583333333333334,0
S16,21,1.375,0
S16,22,0.8166666666666667,0
S16,23,2.075,0
S16,24,1.4416666666666667,0
S16,25,2.533333333333333,1
S16,26,1.475,1
S16,27,3.091666666666667,0
S16,28,0.6666666666666666,0
S16,29,2.2583333333333333,0
S16,30,6.541666666666666,0
S16,31,1.35,0
S16,32,1.1083333333333334,0
S16,33,1.8833333333333333,0
S16,34,0.8916666666666667,0
S16,35,0.5,0
S16,36,1.075,0
S16,37,0.925,0
S16,38,2.4833333333333334,1
S16,39,1.0,0
S16,40,1.8083333333333333,0
S16,41,2.175,0
S16,42,0.8666666666666667,0
S16,43,0.4416666666666667,0
S16,44,0.5,0
S16,45,0.43333333333333335,0
S16,46,0.041666666666666664,0
S16,47,0.025,0
S16,48,0.7916666666666666,0
S16,49,1.225,0
S16,50,0.45,0
S16,51,2.683333333333333,1
S16,52,1.1416666666666666,0
S16,53,1.3416666666666666,0
S16,54,2.7333333333333334,0
S16,55,2.2583333333333333,1
S16,56,0.3333333333333333,0
S16,57,0.6583333333333333,0
S16,58,0.875,0
S16,59,0.7583333333333333,0
S16,60,0.48333333333333334,0
S16,61,2.0083333333333333,0
S16,62,0.35,0
S16,63,0.31666666666666665,0
S16,64,3.683333333333333,0
S16,65,1.7416666666666667,0
S16,66,0.375,0
S16,67,0.6083333333333333,0
S16,68,1.3916666666666666,0
S16,69,1.4416666666666667,0
S16,70,0.175,1
S16,71,1.0666666666666667,0
S16,72,2.05,0
S16,73,0.7,0
S16,74,0.6666666666666666,0
S16,75,1.4083333333333334,0
S16,76,0.4166666666666667,0
S16,77,3.3583333333333334,1
S16,78,1.7,0
S16,79,0.5083333333333333,0
S16,80,0.26666666666666666,0
S16,81,0.30833333333333335,0
S16,82,0.6333333333333333,0
S16,83,0.4583333333333333,0
S16,84,0.43333333333333335,0
S16,85,0.6083333333333333,0
S16,86,0.25,0
S16,87,0.225,0
S16,88,0.7166666666666667,0
S16,89,0.26666666666666666,0
S16,90,0.2,0
S16,91,0.225,0
S16,92,0.2916666666666667,0
S16,93,0.3416666666666667,0
S16,94,0.25833333333333336,0
S16,95,0.0,0
S16,96,0.825,0
S16,97,0.95,0
S16,98,6.166666666666667,1
S16,99,2.0833333333333335,1
S16,100,3.7666666666666666,1
